-4.584515571594238281e+00	-9.744165539741516113e-01	-9.658911824226379395e-02
-6.690386772155761719e+00	2.071202516555786133e+00	-2.286807060241699219e+00
-4.606339931488037109e+00	-9.430438876152038574e-01	-1.404821634292602539e+00
6.427772521972656250e+00	1.530743688344955444e-01	2.097325563430786133e+00
7.767229080200195312e+00	1.913214087486267090e+00	2.030575990676879883e+00
3.924271821975708008e+00	1.969280123710632324e+00	-1.515755057334899902e-01
4.241653919219970703e+00	-1.254829578101634979e-02	-1.724199414253234863e+00
8.799677848815917969e+00	6.624771952629089355e-01	-6.342445611953735352e-01
3.660378932952880859e+00	-1.453671097755432129e+00	1.115917041897773743e-01
8.740490913391113281e+00	-2.063460588455200195e+00	-1.943404316902160645e+00
1.680390715599060059e+00	-1.440232634544372559e+00	3.295834064483642578e-01
-4.941904544830322266e-02	-1.234433293342590332e+00	3.052367866039276123e-01
3.693198919296264648e+00	-1.440686702728271484e+00	6.769870519638061523e-01
-4.007691383361816406e+00	-9.936676621437072754e-01	1.014277860522270203e-01
-4.404720306396484375e+00	-9.429553747177124023e-01	-7.048509269952774048e-02
-4.157258987426757812e+00	1.791286230087280273e+00	-2.438196182250976562e+00
-1.479761314392089844e+01	1.796128869056701660e+00	1.560016572475433350e-01
-4.734423160552978516e+00	-9.318177103996276855e-01	-1.020351722836494446e-01
-5.179063796997070312e+00	-8.511738181114196777e-01	-5.736606940627098083e-02
7.455235958099365234e+00	-2.075807452201843262e-01	-9.835842847824096680e-01
-3.767938852310180664e+00	9.016202688217163086e-01	-2.010173648595809937e-01
4.463089466094970703e+00	-1.276771068572998047e+00	5.622256994247436523e-01
-3.108434677124023438e+00	-1.048546314239501953e+00	-2.073833793401718140e-01
-3.743957996368408203e+00	-1.150720238685607910e+00	-8.186396956443786621e-02
-4.658315658569335938e+00	-1.050832748413085938e+00	-1.105556264519691467e-01
-1.178398799896240234e+01	1.112100243568420410e+00	9.512813091278076172e-01
-1.325068831443786621e+00	3.916574716567993164e+00	2.152280807495117188e+00
7.510839462280273438e+00	-1.389911651611328125e+00	1.084439635276794434e+00
4.769744873046875000e-01	-1.377126336097717285e+00	-6.898710969835519791e-03
-2.048623800277709961e+00	-1.261098504066467285e+00	7.630260288715362549e-02
6.050503730773925781e+00	-6.728695034980773926e-01	-1.021293282508850098e+00
2.091073751449584961e+00	-3.266022205352783203e+00	4.630827605724334717e-01
-4.433847904205322266e+00	-1.066756129264831543e+00	-1.413045972585678101e-01
-8.896099328994750977e-01	2.226880311965942383e+00	1.022182628512382507e-01
-3.194346427917480469e+00	4.417248070240020752e-01	2.734116613864898682e-01
7.037336826324462891e+00	-2.344445228576660156e+00	2.794404923915863037e-01
5.706211566925048828e+00	-5.406032800674438477e-01	-6.291950345039367676e-01
-5.098928451538085938e+00	-1.010655641555786133e+00	-1.605209261178970337e-01
-4.890405654907226562e+00	-1.002214312553405762e+00	-1.223639994859695435e-01
6.791336536407470703e+00	3.672521933913230896e-02	3.099366664886474609e+00
7.287860870361328125e+00	-1.729740738868713379e+00	-2.497431755065917969e+00
2.334733486175537109e+00	-1.376130461692810059e+00	-4.797862768173217773e-01
5.608563423156738281e+00	-7.136002779006958008e-01	-2.241437882184982300e-01
-1.012591743469238281e+01	-1.362176179885864258e+00	1.747436046600341797e+00
5.840744018554687500e+00	-3.259007036685943604e-01	-1.497094780206680298e-01
6.490825176239013672e+00	1.873636841773986816e-01	1.087287813425064087e-01
-5.365839481353759766e+00	1.173254847526550293e+00	-1.446704864501953125e+00
7.944279670715332031e+00	-1.742451786994934082e+00	1.843905091285705566e+00
8.439395904541015625e+00	-8.061958551406860352e-01	-4.161258041858673096e-01
7.049186706542968750e+00	-7.838606238365173340e-01	3.263520002365112305e-01
-1.342550373077392578e+01	1.840324640274047852e+00	-1.545626372098922729e-01
5.470501899719238281e+00	1.657887339591979980e+00	-1.419815182685852051e+00
-3.065660476684570312e+00	-7.479202747344970703e-01	-2.961849570274353027e-01
-7.948697566986083984e+00	1.497191667556762695e+00	-1.510717511177062988e+00
-1.674291968345642090e+00	3.385207414627075195e+00	-1.399577111005783081e-01
-2.541126489639282227e+00	2.513504505157470703e+00	2.595690011978149414e+00
9.845694541931152344e+00	7.226584553718566895e-01	-2.552675962448120117e+00
-7.639420628547668457e-01	-1.332010626792907715e+00	1.570906257256865501e-03
-4.251951694488525391e+00	-1.052003860473632812e+00	-6.219574715942144394e-03
5.951411724090576172e+00	8.923124074935913086e-01	-1.475573301315307617e+00
-1.856809854507446289e+00	-1.285587430000305176e+00	3.426827192306518555e-01
-8.725900650024414062e+00	3.018976688385009766e+00	-1.116107821464538574e+00
1.215964794158935547e+01	1.040610909461975098e+00	4.820056855678558350e-01
-4.539600372314453125e+00	-9.386017918586730957e-01	-1.578725725412368774e-01
-1.841355323791503906e+00	2.631722450256347656e+00	1.579788684844970703e+00
5.524726390838623047e+00	-1.725630283355712891e+00	-4.022175371646881104e-01
2.329386234283447266e+00	9.823232889175415039e-01	-1.918522238731384277e+00
6.803065299987792969e+00	9.472541809082031250e-01	2.988219857215881348e-01
8.626085281372070312e+00	-4.296484589576721191e-01	2.358686208724975586e+00
8.240250587463378906e+00	3.032391309738159180e+00	1.904510378837585449e+00
3.388293504714965820e+00	-1.156892418861389160e+00	1.068205833435058594e+00
2.399227857589721680e+00	-1.506571292877197266e+00	3.080120310187339783e-02
8.139976501464843750e+00	-7.255167961120605469e-01	-2.387780398130416870e-01
5.475459098815917969e+00	-4.240854978561401367e-01	7.210363447666168213e-02
1.986153483390808105e+00	-6.273875832557678223e-01	-1.108858704566955566e+00
9.049015998840332031e+00	1.359302997589111328e+00	-2.420530319213867188e-01
6.203271865844726562e+00	1.543979644775390625e+00	-6.396661996841430664e-01
1.170874953269958496e+00	-7.238464951515197754e-01	-4.569681584835052490e-01
-4.209679126739501953e+00	-8.952904343605041504e-01	-1.831128448247909546e-01
8.527741432189941406e+00	-2.788434624671936035e-01	3.727180242538452148e+00
-3.524840116500854492e+00	-1.096790790557861328e+00	-2.331412881612777710e-01
-3.679621219635009766e+00	-1.072508215904235840e+00	-6.064696982502937317e-02
-4.327048778533935547e+00	-9.918669462203979492e-01	-1.026073098182678223e-01
-1.069672489166259766e+01	6.387147307395935059e-01	1.213507294654846191e+00
3.469827175140380859e+00	2.101598024368286133e+00	2.834932088851928711e+00
-2.267801284790039062e+00	-1.152041077613830566e+00	-3.098006248474121094e-01
9.870825767517089844e+00	-1.689999222755432129e+00	1.311700582504272461e+00
6.127274990081787109e+00	-7.698286771774291992e-01	2.036119461059570312e+00
6.556236267089843750e+00	-1.590444207191467285e+00	1.001171588897705078e+00
-4.157252788543701172e+00	-1.062627196311950684e+00	-1.569539606571197510e-01
8.591205596923828125e+00	3.731598377227783203e+00	-2.372547864913940430e+00
5.277269840240478516e+00	-1.187873601913452148e+00	-1.278691530227661133e+00
-4.606775760650634766e+00	-1.110522627830505371e+00	-1.371172219514846802e-01
-2.830806970596313477e+00	-1.437514543533325195e+00	-1.205555051565170288e-01
2.413436651229858398e+00	-1.072772860527038574e+00	-5.235902667045593262e-01
2.196642637252807617e+00	-1.936255931854248047e+00	9.286283701658248901e-02
7.568726062774658203e+00	6.462211906909942627e-02	1.370069503784179688e+00
-5.463453292846679688e+00	1.452314496040344238e+00	2.377494335174560547e+00
2.310321092605590820e+00	-1.456877470016479492e+00	-2.128463506698608398e+00
1.483779668807983398e+00	-8.150165677070617676e-01	3.283132016658782959e-01
-6.997005939483642578e-01	-1.323897123336791992e+00	-1.879567466676235199e-02
-4.861964702606201172e+00	-9.564766883850097656e-01	-1.060549169778823853e-01
-2.927313566207885742e+00	-1.293151855468750000e+00	-1.307777874171733856e-02
-4.456238746643066406e+00	-9.750538468360900879e-01	-1.218154951930046082e-01
4.608660697937011719e+00	-1.219081878662109375e+00	-6.676116585731506348e-01
7.169504642486572266e+00	-2.243748903274536133e-01	-5.131883025169372559e-01
5.798680782318115234e-01	-7.337765097618103027e-01	-9.634592533111572266e-01
6.833095550537109375e-01	-6.235283613204956055e-01	-6.144881248474121094e-01
3.694081008434295654e-01	-1.333698272705078125e+00	2.168231457471847534e-02
-1.526035428047180176e+00	-1.156007885932922363e+00	-4.428109824657440186e-01
-2.002482652664184570e+00	-1.210649371147155762e+00	-8.786743879318237305e-01
