1.968197822570800781e+00	6.905124783515930176e-01	1.416512429714202881e-01
4.871909022331237793e-01	-2.559742450714111328e+00	-3.691042900085449219e+00
-2.714668512344360352e+00	6.658432483673095703e-01	-1.482138931751251221e-01
-8.985212445259094238e-01	6.521006226539611816e-01	-2.261629104614257812e+00
-2.516706943511962891e+00	2.165452241897583008e+00	2.191155195236206055e+00
-7.966740608215332031e+00	-3.121723890304565430e+00	4.890583515167236328e+00
-5.110430240631103516e+00	-4.293031215667724609e+00	-1.554446101188659668e+00
-4.722801148891448975e-01	1.982599377632141113e+00	9.818010926246643066e-01
7.680733203887939453e-01	3.223345577716827393e-01	-7.782123237848281860e-02
1.216484084725379944e-01	-6.766762733459472656e-01	-8.695570230484008789e-01
-3.950792551040649414e-01	2.709789276123046875e-01	7.400043606758117676e-01
1.750898838043212891e+00	6.238750815391540527e-01	-1.960028856992721558e-01
-2.067768096923828125e+00	6.310243606567382812e-01	9.381273984909057617e-01
1.359747529029846191e+00	6.540800631046295166e-02	9.690808653831481934e-01
1.719439744949340820e+00	6.793386489152908325e-02	6.499575972557067871e-01
-9.045859575271606445e-01	-6.094115734100341797e+00	1.107640042901039124e-01
9.228174209594726562e+00	-9.185544252395629883e-01	9.672516584396362305e-01
2.399506568908691406e+00	-2.681842744350433350e-01	7.076506316661834717e-02
1.995648860931396484e+00	3.151859045028686523e-01	-8.224173188209533691e-01
-1.767874598503112793e+00	6.441105604171752930e-01	-2.689299106597900391e+00
-1.562418222427368164e+00	-2.947134971618652344e+00	1.762849688529968262e+00
1.021580338478088379e+00	4.855055809020996094e-01	-3.388448059558868408e-01
1.971254229545593262e+00	2.462037652730941772e-01	-1.480052918195724487e-01
2.638995409011840820e+00	5.404485464096069336e-01	3.692739009857177734e-01
2.431375026702880859e+00	3.856549970805644989e-03	-3.670310974121093750e-01
6.824627876281738281e+00	4.640533626079559326e-01	-1.582096576690673828e+00
2.048543453216552734e+00	-8.704383969306945801e-01	4.582474231719970703e+00
1.231296062469482422e+00	-1.425795555114746094e+00	-3.450505137443542480e-01
6.438391804695129395e-01	1.047876834869384766e+00	4.674475193023681641e-01
-1.169667124748229980e+00	1.488721132278442383e+00	-4.065079987049102783e-01
6.013178229331970215e-01	-1.026643991470336914e+00	4.084018766880035400e-01
-6.361246705055236816e-01	1.933754205703735352e+00	1.123236060142517090e+00
1.740939736366271973e+00	2.613089084625244141e-01	3.599481582641601562e-01
-2.108956813812255859e+00	-1.270010113716125488e+00	4.578555002808570862e-02
-1.724671006202697754e+00	4.439196884632110596e-01	-2.810791134834289551e-02
1.080258488655090332e+00	8.840543031692504883e-01	-1.868587732315063477e+00
-4.043965816497802734e+00	2.529764652252197266e+00	1.751633405685424805e+00
8.897096514701843262e-01	4.106889069080352783e-01	7.947835922241210938e-01
1.749530196189880371e+00	1.309411674737930298e-01	-1.114278793334960938e+00
-1.117130875587463379e+00	4.874873161315917969e-01	-1.182235121726989746e+00
-5.456926301121711731e-02	-1.901279926300048828e+00	-9.179192185401916504e-01
